# Gaetano Barresi
# TheHermit
# ML-CUP24
# 06/01/2025
260,0.018870,0.139414,3.167692
261,0.011136,0.055232,-0.444159
262,-0.448464,-2.065962,27.516582
263,-0.843736,-1.857820,22.912462
264,0.044786,-0.484942,4.718950
265,0.709022,0.891091,-12.753480
266,1.094870,-1.793188,23.902966
267,1.537048,-1.090116,18.528547
268,1.155722,0.162441,-14.599359
269,0.136525,0.732664,-10.786319
270,-0.943345,-1.846589,27.312137
271,-1.088654,-0.389796,9.967011
272,0.590530,0.875802,-16.129960
273,0.885336,-0.094504,-15.256807
274,-0.017924,0.079066,-9.826587
275,0.169253,-2.361123,27.373602
276,-0.001693,0.875557,8.150441
277,0.732326,1.316265,13.742065
278,-1.112857,-0.236496,9.794672
279,1.138655,-0.047800,-14.890479
280,0.655760,-2.217757,27.024365
281,0.075831,0.061864,-3.434836
282,0.271664,-0.289954,-4.231697
283,-1.660078,0.178189,15.520362
284,-0.491520,0.705425,8.620336
285,-0.225794,0.136399,2.450627
286,1.594439,0.667734,19.601805
287,0.014759,1.181104,26.153409
288,-0.094655,-1.764508,17.403368
289,0.166101,-0.006218,-3.749366
290,-0.068910,0.766979,-7.723641
291,0.615114,0.049060,6.818863
292,0.550345,0.731361,-15.859217
293,-1.441030,-1.817563,30.576351
294,-1.104459,-1.292854,16.673068
295,-0.011278,0.785441,-7.806627
296,0.203042,-1.326918,11.488972
297,0.885156,-0.094416,-15.256927
298,-1.184661,-1.639686,35.202323
299,0.637428,0.233905,7.053702
300,1.348264,0.447968,13.096104
301,0.289314,1.500968,14.006592
302,-0.836306,1.547500,20.742298
303,-0.113567,0.136452,2.644894
304,1.135292,0.341825,-14.335212
305,0.384655,0.825403,7.696584
306,0.765821,0.028628,-15.323833
307,1.440742,-1.544104,24.099538
308,0.577501,0.367880,-15.469959
309,-1.590295,0.675962,26.268024
310,1.734599,-1.192583,24.302949
311,0.100093,1.165890,26.155823
312,-0.329752,-1.300530,11.088734
313,-0.386381,-0.413869,-6.222713
314,0.172866,-0.488249,-4.661257
315,1.619739,0.551144,25.029915
316,0.415760,-2.160691,27.868967
317,-0.229187,0.081803,1.852720
318,1.895824,-0.085897,24.789709
319,0.387444,0.953906,-11.672902
320,-1.671559,-0.103744,15.719208
321,0.502923,-0.261412,6.187354
322,0.671082,-1.966197,23.685644
323,0.191948,-0.454041,-4.594421
324,0.816130,0.835111,-13.092060
325,0.551255,0.631625,7.429713
326,1.679331,-0.849373,18.698924
327,-0.068032,0.359923,-10.064035
328,0.496325,0.709318,7.519628
329,1.738108,0.338978,19.435897
330,0.090749,-2.119518,29.804170
331,0.041083,0.135418,-1.542163
332,-0.240250,-0.311549,4.134563
333,-0.927952,-2.229810,28.679172
334,-2.005123,-0.219704,21.800461
335,-0.348707,-0.431862,-6.178982
336,1.561125,0.634900,25.064307
337,0.072392,0.100894,-3.220852
338,0.238223,-0.059770,-3.922843
339,0.871327,1.138259,-17.519394
340,0.025275,0.145739,2.900270
341,0.595832,-0.040623,6.673156
342,0.113936,0.153772,-1.885163
343,0.071866,0.100303,-3.227137
344,-0.326024,-0.445187,-6.150406
345,0.186603,1.146936,26.158455
346,-1.061926,-1.540402,35.568174
347,-0.295066,-0.225706,3.895171
348,-0.680490,0.573371,8.816526
349,0.439232,1.464559,13.932021
350,-1.075855,0.071122,9.446672
351,0.269899,-0.272582,-4.177421
352,-0.008755,-2.158145,27.692438
353,0.760347,0.408751,-8.943101
354,-1.154923,-1.615848,35.319523
355,0.546890,0.554427,-15.635749
356,-0.344404,-0.087765,0.016488
357,1.944597,-0.532749,24.605388
358,1.805346,-0.439986,18.973209
359,0.743686,-0.248599,-9.632301
360,-1.438709,0.817313,26.231344
361,1.406292,0.035144,12.816279
362,-0.039201,-0.551952,-5.430286
363,-0.742406,1.324685,14.580432
364,1.739531,-0.625926,26.354420
365,0.418713,-2.299832,27.178905
366,-0.832122,0.431185,8.993468
367,0.637949,0.224250,7.043076
368,-0.029180,0.136480,-1.200397
369,0.920962,-0.109845,-15.231805
370,1.869532,0.015370,24.828787
371,-0.067801,0.362893,-10.067866
372,-0.211506,0.083587,1.817373
373,-0.294990,-0.204903,3.806132
374,-0.776911,-2.281732,28.443401
375,0.602831,0.908306,-16.205181
376,0.500316,-1.153812,33.762782
377,0.081787,0.054516,-3.471961
378,-0.071587,-0.539311,-5.538443
379,-1.047077,0.143353,9.362185
380,0.471865,-2.014172,23.586815
381,0.025633,0.787796,-7.832265
382,-0.359116,0.436572,-6.807545
383,-1.438664,-1.452192,27.074270
384,-1.644084,0.274902,15.458568
385,0.111814,0.153347,-1.874803
386,-1.912703,-0.602121,26.694814
387,0.461752,-2.285994,27.148539
388,0.576461,0.627481,-8.426148
389,0.950362,1.117550,-17.967378
390,-1.486516,-1.409940,22.498687
391,-1.373918,-1.558771,33.417996
392,0.186021,0.802557,-10.964394
393,0.588975,0.327961,-15.446396
394,-1.662892,-0.217176,15.801280
395,-1.473114,-0.808746,16.245004
396,-0.093174,-1.340342,11.280080
397,0.842469,1.137458,-17.374522
398,-1.615165,1.006820,21.141164
399,-0.865592,1.117348,26.162669
400,-1.451255,-1.700059,31.381937
401,0.303828,0.917517,-11.379223
402,-0.181733,0.082658,1.761451
403,-0.346400,-0.433167,-6.176075
404,0.766389,1.291254,13.717696
405,-0.885391,-1.473571,16.860223
406,0.156284,0.154156,-2.226601
407,-2.079602,-0.160095,26.656835
408,-2.013161,0.138517,26.502398
409,-0.796393,1.362279,25.824278
410,-0.127353,0.082989,1.639942
411,0.897034,-0.100004,-15.248950
412,-1.713447,-1.117757,22.304021
413,0.367884,-2.164630,27.848496
414,0.540543,-0.364264,-9.771408
415,0.296953,0.913345,-11.354467
416,1.735239,-0.928902,26.400519
417,-0.793061,0.472190,8.943915
418,-0.201904,-1.304958,35.700493
419,-1.689225,-1.512289,27.588911
420,0.681998,0.531114,-8.712675
421,-0.182199,-0.508359,-5.862386
422,0.894278,-0.098747,-15.250826
423,-1.189521,-1.206674,16.591451
424,-0.342197,1.458453,25.687122
425,-0.495823,-1.232687,10.947223
426,0.548069,0.716290,-15.835346
427,0.068382,-2.165169,27.723200
428,-0.996952,-0.677139,10.293596
429,-0.344694,-0.088026,0.016918
430,0.821685,-0.088557,-9.501523
431,0.482583,-1.745069,17.755757
432,-0.439206,1.446325,14.394055
433,1.931628,-0.290161,24.708386
434,0.269686,-0.269062,-9.790965
435,-0.230984,0.081601,1.856407
436,0.033559,-0.016146,-9.805609
437,-0.049254,-1.286842,35.528974
438,-0.208636,-0.084401,0.205002
439,0.255282,-0.106436,-3.985540
440,0.873268,1.138169,-17.529497
441,-2.075971,-0.613954,26.915895
442,-1.080143,-0.433344,10.015096
443,1.318393,-0.425098,12.501192
444,-1.424377,-1.604983,32.280966
445,-0.290780,-2.026149,23.208189
446,0.536513,1.542948,20.184525
447,0.835707,0.167088,-9.260725
448,1.270463,0.652689,13.230442
449,-1.889272,0.200330,26.410850
450,-1.672953,-0.003381,15.646262
451,-1.786443,-1.372769,27.464646
452,-0.622346,-2.003789,27.445067
453,-0.729540,-2.296156,28.374474
454,-0.300782,0.527571,-7.048121
455,0.553638,0.487561,-15.568037
456,0.546679,0.639021,7.437272
457,0.712146,1.075023,-16.774920
458,-0.387496,0.763790,8.511015
459,-1.356408,0.878370,26.216524
460,-0.115285,-0.526171,-5.681103
461,-0.207678,-0.011615,3.383111
462,0.514226,-0.235522,6.254816
463,0.405406,-1.914080,30.544764
464,-0.150733,-2.184559,29.405847
465,0.490681,0.715742,7.528526
466,-0.020023,0.129101,3.201130
467,1.249502,0.494192,26.217949
468,1.637822,-1.331373,24.228753
469,1.387344,-1.590834,24.067320
470,-0.957735,1.085521,26.168546
471,-0.555111,-1.196250,10.888328
472,-1.818939,0.558455,26.302647
473,0.516713,0.683849,7.487735
474,0.091317,-1.262050,35.244974
475,-0.266797,-0.092375,3.519648
476,1.450728,-1.534959,24.105663
477,-1.430156,-1.461200,27.078950
478,0.484509,-1.256142,11.686527
479,0.493323,-0.281905,6.132636
480,-0.136782,0.738270,-7.580858
481,-0.081948,-0.010063,-0.211023
482,0.365620,0.947083,-11.596326
483,0.041280,0.147842,2.941602
484,-0.313367,-0.075025,0.000801
485,-0.037233,-0.019500,0.736848
486,-0.977955,-2.066567,28.349549
487,1.051785,-0.868221,12.167654
488,0.305386,-1.307500,11.559899
489,0.017291,1.458583,25.588033
490,0.142326,0.740891,-10.806316
491,0.462578,-1.749317,17.743670
492,-0.049622,0.100482,1.334803
493,-0.337573,-0.098819,0.058980
494,-0.391901,1.460409,14.367340
495,-1.259775,-1.658850,34.750785
496,0.200873,0.765864,-7.955045
497,0.045930,1.655895,20.381868
498,1.103705,-1.973392,26.771241
499,0.173861,0.771778,-7.934492
500,0.160119,0.151843,-2.471068
